INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:36:03.768783'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:31.946795'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:34.963112'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:34.963112'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:34.963112'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:34.963999'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:34.964169'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:37.979755'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:37.979755'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:37.979755'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:37.980752'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:37.980752'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:40.994141'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:40.994756'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:40.995132'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:40.995132'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:40.995132'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:44.005288'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:44.005288'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:44.005288'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:44.006283'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:44.006283'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:47.019201'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:47.019201'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:47.020199'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:47.020199'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:47.020199'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:50.029943'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:50.029943'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:50.030940'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:50.030940'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:50.030940'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:53.040759'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:53.040759'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:53.040759'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:53.040759'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:53.041758'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:56.055333'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:56.055333'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:56.056327'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:56.056327'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:56.056327'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:49:59.058357'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:49:59.058357'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:59.058357'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:59.058357'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:49:59.058357'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:02.065314'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:02.066311'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:02.066311'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:02.066311'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:02.067308'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:05.081066'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:05.081066'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:05.081066'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:05.081066'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:05.081066'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:08.092867'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:08.092867'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:08.092867'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:08.093834'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:08.093834'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:11.105171'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:11.105171'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:11.105171'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:11.106206'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:11.106206'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:14.113430'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:14.114428'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:14.114428'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:14.114428'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:14.115425'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:17.123213'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:17.124000'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:17.124000'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:17.124984'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:17.125190'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:20.142257'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:20.142980'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:20.142980'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:20.142980'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:20.143975'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:23.160841'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:23.160841'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:23.160841'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:23.160841'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:23.160841'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:26.177191'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:26.178186'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:26.178186'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:26.178186'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:26.178186'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:29.181498'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:29.181498'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:29.181498'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:29.181498'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:29.182464'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:32.192495'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:32.192495'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:32.192495'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:32.192495'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:32.192495'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:35.195847'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:35.195847'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:35.196844'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:35.196844'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:35.196844'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:38.208875'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:38.208875'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:38.208875'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:38.209877'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:38.209877'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:41.224259'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:41.224259'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:41.224259'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:41.225256'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:41.225256'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:44.233400'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:44.233400'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:44.233400'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:44.234397'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:44.234397'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:47.248893'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:47.248893'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:47.249890'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:47.249890'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:47.249890'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:50.258765'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:50.258765'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:50.258765'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:50.258765'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:50.259762'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:53.264258'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:53.264258'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:53.264258'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:53.265256'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:53.265256'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:56.272274'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:56.272274'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:56.272274'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:56.273274'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:56.273274'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:50:59.281421'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:50:59.281421'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:59.281421'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:59.281421'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:50:59.282415'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:02.298815'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:02.299812'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:02.299812'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:02.299812'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:02.299812'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:05.314882'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:05.314882'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:05.314882'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:05.315880'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:05.315880'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:08.331907'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:08.333037'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:08.333037'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:08.333037'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:08.333037'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:11.340942'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:11.340942'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:11.341941'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:11.341941'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:11.341941'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:14.359070'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:14.359070'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:14.359070'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:14.360068'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:14.360068'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:17.373130'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:17.373130'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:17.373130'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:17.374127'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:17.374127'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:20.388866'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:20.388866'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:20.388866'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:20.388866'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:20.388866'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:23.406397'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:23.406397'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:23.406397'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:23.407396'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:23.407396'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:26.417758'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:26.418520'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:26.418520'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:26.418520'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:26.418520'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:29.422022'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:29.422022'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:29.422022'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:29.423019'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:29.423019'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:32.435905'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:32.435905'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:32.435905'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:32.435905'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:32.436904'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:35.454330'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:35.454330'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:35.455328'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:35.455328'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:35.455328'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:38.465268'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:38.465791'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:38.465791'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:38.465791'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:38.465791'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:41.479031'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:41.479031'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:41.479031'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:41.479031'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:41.480025'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:44.488002'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:44.488002'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:44.488002'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:44.488998'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:44.488998'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:47.501950'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:47.501950'}
INFO:root:{'droneId': 3, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:47.501950'}
INFO:root:{'droneId': 4, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:47.502948'}
INFO:root:{'droneId': 5, 'serialNumber': 'asdasd', 'battery': 25, 'date': '2023-06-07 21:51:47.502948'}
INFO:root:{'droneId': 1, 'serialNumber': 'asdasd', 'battery': 24, 'date': '2023-06-07 21:51:50.515674'}
INFO:root:{'droneId': 2, 'serialNumber': 'asdasd', 'battery': 23, 'date': '2023-06-07 21:51:50.515674'}
